cz_name,stateabbrv,name,mobility,population,density,male,white,black,amind,asian,highschool,college,dropout,manufacturing,income,gini,rentpct,poverty
Sweetwater,TX,"Nolan County, Texas",.39858308,15061,16.514311,.50580972,.87922448,.041763496,.0041829892,.0035190226,.66523254,.12138906,.095346197,.12322349,26947,.463,25.299999,.30371568
Corpus Christi,TX,"Nueces County, Texas",.075866923,352060,419.87781,.49194738,.86790037,.040501621,.0045730839,.01817872,.60636312,.20182788,.055183109,.067779861,36560,.4632,29.5,.26359373
Beaumont,TX,"Orange County, Texas",.36016178,83217,249.4001,.49547568,.87364358,.082302898,.0049629281,.010562746,.74205023,.14561476,.038750853,.15762578,36143,.4499,27.700001,.20184441
Fort Worth,TX,"Palo Pinto County, Texas",.43807429,27921,29.33523,.49503958,.90587729,.02449769,.009347803,.0039038716,.65773952,.1579255,.079628401,.14073156,28701,.48429999,31.700001,.27039951
Fort Worth,TX,"Parker County, Texas",.54875994,121418,134.3895,.50012356,.93248117,.017147375,.0086642839,.0063417284,.62515402,.26481098,.057709124,.12198809,48872,.4382,28.4,.14928453
Beaumont,TX,"Polk County, Texas",.20243163,46113,43.622459,.5368768,.83588141,.11012079,.013293431,.0057250666,.67368454,.12325313,.14804597,.078133643,28807,.44459999,28.6,.26826128
Amarillo,TX,"Potter County, Texas",-.24698356,122352,134.694,.51361644,.78494018,.094538711,.0054596574,.047175363,.61209571,.14859962,.096983455,.11308499,27715,.48179999,30.6,.30378953
Amarillo,TX,"Randall County, Texas",.47686777,126782,139.0849,.49104762,.90658766,.027496018,.0053793127,.01509678,.61405766,.30359569,.032172333,.085690208,44284,.42750001,28.1,.1321775
Pecos,TX,"Reeves County, Texas",.97480094,14179,5.38026,.56449682,.82974821,.039071865,.0055010933,.0084632207,.49016929,.10787509,.04568528,.048867449,31623,.47870001,21.9,.24472296
Dallas,TX,"Rockwall County, Texas",.50531584,85536,673.32312,.49043676,.86351943,.052960157,.0023148148,.024071736,.54657799,.36892748,.041209359,.099273607,63569,.4084,28,.074856289
Longview,TX,"Rusk County, Texas",.33356881,53457,57.85223,.52700299,.79213202,.17522494,.0043399367,.0055932808,.6665011,.13744965,.069900684,.10174844,33536,.45590001,26.5,.26046094
Houston,TX,"San Jacinto County, Texas",.15662614,27023,47.471851,.49639195,.8572697,.11360693,.00051807723,.0066239871,.7011525,.11353525,.13511705,.089013636,31252,.46270001,31.200001,.23157379
Corpus Christi,TX,"San Patricio County, Texas",.28407875,66070,95.277153,.50006056,.92214316,.020962615,.0045709098,.0097623728,.62418264,.15051858,.049605135,.08886715,37958,.43700001,25.6,.21174566
Snyder,TX,"Scurry County, Texas",.88289213,17238,19.038179,.5402019,.86947441,.045480914,.0073674442,.0029585799,.65956497,.15334348,.033513512,.02631936,41285,.41710001,23.4,.11302326
Tyler,TX,"Smith County, Texas",.20435616,217552,236.0963,.48336491,.76685113,.17936862,.0035393836,.014994117,.59498465,.24882643,.050004039,.09356121,34085,.47009999,30.6,.24752235
Abilene,TX,"Stephens County, Texas",.48672536,9452,10.54064,.53279728,.89473128,.026237832,.0094159963,.0031739315,.6214152,.19077307,.11730769,.048620235,31922,.4542,26.299999,.33223683
Fort Worth,TX,"Tarrant County, Texas",.020111371,1914526,2216.8911,.48955512,.70641869,.15420684,.0048680459,.049630038,.54858923,.30269006,.045959245,.11157178,42642,.46360001,29.4,.21522839
Abilene,TX,"Taylor County, Texas",.36612153,134435,146.83501,.48874179,.81174546,.076126009,.0057127979,.017502882,.61702728,.24601518,.035975397,.049301576,32971,.46169999,29.6,.21599053
Texarkana,TX,"Titus County, Texas",.17925978,32553,80.169098,.49291924,.74567628,.098055482,.0071882778,.0081405705,.57664567,.14965986,.037493832,.24554698,32087,.43889999,25.799999,.3158628
San Angelo,TX,"Tom Green County, Texas",-.16570064,115056,75.596657,.49465477,.86226708,.043709151,.003832916,.013680295,.61091197,.22109614,.047370646,.060452569,33927,.4666,28.799999,.19854102
Austin,TX,"Travis County, Texas",-.46070325,1121645,1132.743,.50367182,.75944704,.083232217,.0048696334,.060596712,.41876075,.45957333,.039428014,.077605456,44632,.49290001,30.1,.22555028
Longview,TX,"Upshur County, Texas",.56153464,40096,68.781563,.49753094,.84691739,.086966284,.0059108138,.0053621307,.6828689,.14470705,.038746908,.11864205,33899,.4305,26.4,.18975373
Uvalde,TX,"Uvalde County, Texas",.00065752998,26952,17.36659,.48935145,.92375332,.0033763729,.0099065006,.0099065006,.55218548,.15292408,.031584885,.047310434,28012,.44330001,28.1,.29122806
Del Rio,TX,"Val Verde County, Texas",.24995078,48980,15.57517,.50690079,.93009394,.010902409,.0042057983,.0042262147,.49050158,.16998087,.093470335,.068287611,30631,.45070001,26.799999,.27773085
Victoria,TX,"Victoria County, Texas",-.070422888,90099,102.1365,.49003872,.85550338,.063030668,.0020976926,.012752639,.64257181,.18217508,.060536835,.1143979,37592,.4506,29.4,.24996714
Huntsville,TX,"Walker County, Texas",-.16695575,69330,88.412086,.58393192,.73292947,.22695802,.0029568728,.01178422,.63021451,.18852073,.027007818,.037988678,27357,.4853,37.400002,.31243509
Houston,TX,"Waller County, Texas",-.00060840999,45847,89.295486,.50302094,.68983793,.25364801,.0023120379,.0077213342,.59232014,.18839936,.033374757,.11029959,37294,.4596,34.099998,.23260362
Houston,TX,"Washington County, Texas",-.10126406,34236,56.686481,.50073022,.78160417,.17145695,.0071854191,.017700667,.61096036,.21644928,.053899083,.16745479,37237,.44499999,27.5,.1998895
Laredo,TX,"Webb County, Texas",-.018650699,263251,78.313957,.48691931,.94195276,.0039392062,.0035327501,.0058765211,.48128638,.17114395,.07279487,.021384703,28226,.4788,34.200001,.42866737
Pearland,TX,"Wharton County, Texas",.14565986,41264,37.99107,.49207541,.82868844,.1438542,.0011874757,.00055738661,.62433505,.14085563,.043871552,.091960825,32812,.44350001,25.299999,.28430265
Wichita Falls,TX,"Wichita County, Texas",.11372344,131957,210.19749,.51717603,.80498952,.10420061,.0082905795,.020544572,.64484531,.21587741,.036005594,.09481772,33078,.4544,28.1,.25567761
Vernon,TX,"Wilbarger County, Texas",.1885819,13158,13.55315,.498252,.82824135,.091351271,.0087399296,.0053199576,.62410527,.164858,.05076142,.10490213,30236,.4251,23.700001,.23313688
Austin,TX,"Williamson County, Texas",.060198609,473592,423.4917,.49143568,.82129341,.063677177,.0029519079,.055323992,.53287274,.39258638,.036966939,.10838924,53565,.39559999,27.9,.095300272
Fort Worth,TX,"Wise County, Texas",.66557693,61243,67.71505,.50074297,.94258934,.011870745,.0069722254,.0040167854,.67653114,.16508116,.053297803,.093393236,41325,.43599999,29,.18327847
St. George,UT,"Beaver County, Utah",1.3241049,6461,2.49471,.51354277,.96455657,.001547748,.001547748,0,.72148186,.19989339,.063324541,.079139188,36520,.39840001,25.6,.16482989
Logan,UT,"Box Elder County, Utah",1.0075191,50991,8.8748674,.50418699,.93200761,.0034123668,.0087662525,.009276147,.70651919,.21464723,.023982329,.24565803,39974,.38479999,24.6,.11202448
Logan,UT,"Cache County, Utah",.75129139,117449,100.8308,.49871007,.90517586,.0075436998,.0056194603,.022358641,.56315053,.36147016,.0069914297,.19195104,36676,.4251,29,.14883287
Price,UT,"Carbon County, Utah",.7268402,20927,14.15428,.49385962,.92421275,.0065465667,.0079323361,.0064987815,.72932673,.151008,.031031808,.059040993,34064,.40880001,25.1,.18150373
Salt Lake City,UT,"Davis County, Utah",.72388422,323374,1082.321,.50314188,.89652848,.01215311,.0042829667,.019339835,.60432732,.34793851,.029654961,.10403381,51649,.38999999,28.299999,.090301439
Vernal,UT,"Duchesne County, Utah",1.6639358,19817,6.1145749,.50719082,.91017812,.0017156986,.044406317,.0049957107,.7270478,.14959794,.04137931,.027301587,44401,.38569999,25.6,.13190138
Price,UT,"Emery County, Utah",1.2782273,10728,2.404134,.50466073,.9892804,.0016778524,.0014914243,.00055928412,.7764079,.12572299,.069078945,.043696277,36161,.36160001,26.700001,.15266022
Moab,UT,"Grand County, Utah",.87901723,9388,2.556963,.51480615,.92820621,.0028760119,.035790369,.013634427,.66406846,.23704723,.080645159,.039865006,30005,.42770001,35,.20407197
St. George,UT,"Iron County, Utah",.43647861,47139,14.29893,.50039244,.91071087,.0065975096,.027302234,.0070642144,.62994063,.28616622,.074947037,.070686497,31852,.44139999,29.799999,.22851077
Provo,UT,"Juab County, Utah",1.0211468,10400,3.0657871,.51961541,.94576925,.0010576923,.0085576922,.0027884615,.75322187,.15830721,.058536585,.15128902,39773,.3633,26.1,.19737202
Flagstaff,UT,"Kane County, Utah",.98722142,7202,1.804909,.48625383,.93779504,.0018050543,.0031935573,.0012496529,.70466924,.24844357,0,.038737893,36456,.41749999,26.299999,.10031153
Provo,UT,"Millard County, Utah",1.0229201,12582,1.914362,.50977588,.88833255,.0042123669,.0081862975,.0070735971,.68064135,.19963202,.066366702,.079832695,37472,.38080001,24.700001,.19549254
Salt Lake City,UT,"Salt Lake County, Utah",.30924088,1078958,1453.569,.50217986,.82341111,.016778225,.0079382146,.036677979,.57411075,.32140946,.046969276,.11114572,45116,.43650001,29.4,.16192137
Cortez,UT,"San Juan County, Utah",.75310427,15152,1.9375989,.49749207,.49630412,.0016499473,.47003695,.0073917634,.64667213,.18898931,.070261441,.04436928,30130,.449,21.299999,.3424741
Price,UT,"Sanpete County, Utah",.84097755,28261,17.772511,.5252822,.89795125,.008456884,.0093414951,.0084922686,.68322706,.20522694,.029930929,.080218688,36550,.3926,22.9,.14596026
Richfield,UT,"Sevier County, Utah",.86248708,20871,10.92392,.50860047,.95256579,.0037851564,.013655311,.0020123618,.7403332,.16370638,.027694611,.054562669,33621,.41170001,25.200001,.15632439
Salt Lake City,UT,"Summit County, Utah",1.2825105,38521,20.580629,.50922871,.94901484,.0053217723,.0032969031,.019547779,.42607597,.50764734,.013615734,.0525047,66655,.47909999,25.299999,.096405551
Salt Lake City,UT,"Tooele County, Utah",.68283337,60893,8.7724991,.50477064,.9174946,.0060598096,.010871529,.0086709475,.69994819,.22378649,.032938756,.11861639,46158,.36000001,26.1,.067972727
Vernal,UT,"Uintah County, Utah",1.238951,35721,7.9739838,.51123989,.8781389,.0059628789,.073654152,.0044791577,.70879364,.15942456,.043316256,.021811316,48528,.40900001,22.200001,.093613811
Provo,UT,"Utah County, Utah",.77052504,551957,275.50269,.50309533,.91945928,.0060783718,.0048645092,.015010227,.55942369,.37343276,.030015644,.099035613,45162,.41710001,30.1,.11961504
St. George,UT,"Washington County, Utah",.47816819,148244,61.09734,.49421901,.92021263,.0063408972,.013963466,.0064353361,.65492851,.2705726,.030824373,.065120704,36877,.42660001,30.5,.20856726
Salt Lake City,UT,"Weber County, Utah",.52354872,238682,414.31799,.50170517,.88213187,.011148725,.0080525549,.011517417,.66480607,.23049623,.057955045,.15605532,41095,.40470001,28.5,.16783622
Burlington,VT,"Chittenden County, Vermont",-.097510673,159711,297.64719,.4882569,.91577911,.023830544,.0024544334,.032452367,.4506388,.48746458,.0093799289,.098299503,47464,.44209999,32.200001,.11857018
Burlington,VT,"Rutland County, Vermont",.26133001,60530,65.098557,.49046755,.96933752,.006327441,.0019990087,.0073186848,.61593837,.29078031,.02527182,.10878009,35859,.4364,30.200001,.17429432
Claremont,VT,"Washington County, Vermont",.35371473,59132,86.043556,.49350604,.96069813,.0086755054,.0032638842,.0079144966,.53974569,.39883786,.023220288,.090797506,42698,.41909999,29.4,.12386996
Claremont,VT,"Windsor County, Vermont",.35157481,56150,57.926208,.48954585,.95944792,.006696349,.0017809439,.0093499552,.57304549,.35133004,.038507342,.10668024,38469,.47150001,30,.14034919
Chincoteague,VA,"Accomack County, Virginia",-.37687382,33115,73.671387,.48669788,.68008453,.28675827,.0040465044,.0014494942,.61564481,.18773784,.22368421,.15507834,28625,.46239999,27.299999,.30744049
Charlottesville,VA,"Albemarle County, Virginia",.071890049,103108,143.0668,.47876984,.81525195,.093668774,.0025022307,.044400048,.39664182,.51655209,.0051552872,.041799776,49715,.4817,29.299999,.095959127
Richmond,VA,"Amelia County, Virginia",.080236778,12777,35.964291,.50810051,.73342723,.2432496,.0043828753,.0010174531,.65202928,.14537591,.021558871,.11044671,41291,.3973,46.5,.17434575
Lynchburg,VA,"Amherst County, Virginia",.14064516,32148,67.832169,.48136744,.76835263,.18393058,.0040749037,.0074965782,.64488524,.18310675,.031370655,.16108572,34542,.41870001,25.799999,.17391305
Lynchburg,VA,"Appomattox County, Virginia",-.4164899,15208,45.60207,.48507366,.77505261,.20285375,.0024329301,.0011178327,.6629203,.17703882,.015128593,.14145744,35460,.42559999,34.200001,.26596066
Washington DC,VA,"Arlington County, Virginia",.56805241,223945,8621.7334,.50014961,.72060549,.084556475,.005045882,.099113621,.20593141,.72884798,.050890185,.019426065,76816,.4404,26.5,.11371319
Staunton,VA,"Augusta County, Virginia",.37099043,74053,76.580231,.50558382,.93098187,.040457509,.0026602568,.0058066519,.63987923,.21993211,.032195393,.14633222,39626,.43290001,28.6,.13644084
Staunton,VA,"Bath County, Virginia",.34084734,4583,8.6609306,.48723543,.94043201,.034257036,0,0,.66130447,.21819246,0,.064935066,31700,.50989997,14.5,.03433001
Lynchburg,VA,"Bedford County, Virginia",.16756357,76463,101.5417,.49130952,.90023935,.071197838,.00098086661,.012738187,.6136505,.26718676,.033745781,.13662043,40903,.4233,29,.12779932
Bluefield,VA,"Bland County, Virginia",.40465519,6662,18.623249,.55824077,.94220954,.050285198,0,0,.71150059,.14139424,0,.16693291,32897,.38339999,24.299999,.13839287
Roanoke,VA,"Botetourt County, Virginia",.45509768,33155,61.26178,.49521941,.94009954,.034564923,.0033479114,.0015382295,.64867926,.26197064,.029912023,.1182875,43908,.43180001,26.6,.1162178
South Boston,VA,"Brunswick County, Virginia",-.33243421,16930,29.902519,.52463084,.41901949,.55782634,.0025398701,.0039574718,.62814569,.13112582,.049746193,.077261023,26815,.46689999,34.900002,.36126006
Bluefield,VA,"Buchanan County, Virginia",.76339477,23486,46.713902,.50621647,.9557609,.026696755,.0010644639,.0048539555,.5994184,.098933682,.045898438,.049016856,21556,.46650001,36.700001,.40926158
Charlottesville,VA,"Buckingham County, Virginia",-.37499189,17068,29.445,.55519098,.61547923,.3446801,.00099601585,.0052144364,.667858,.10413451,0,.052919138,29293,.4131,34.599998,.31332311
Lynchburg,VA,"Campbell County, Virginia",-.032184511,55012,109.1797,.48453066,.81800336,.13978769,.0018177852,.0084708789,.65533215,.1925834,.045749404,.15690176,34644,.42460001,28.700001,.18697236
Fredericksburg,VA,"Caroline County, Virginia",-.40516022,29349,55.636539,.49449727,.66060174,.29258236,.0060649426,.0080752326,.63029391,.19171062,.055994257,.067065515,43017,.40090001,29.1,.21357013
Galax,VA,"Carroll County, Virginia",.089302912,29856,62.895809,.50090432,.97752547,.0092778672,.0004354234,.001909164,.65318316,.14502007,.031931464,.16979975,25421,.44260001,30.700001,.2273826
South Boston,VA,"Charlotte County, Virginia",.12167532,12313,25.90733,.49776658,.67002356,.31478924,.0012182246,.0014618696,.64007485,.14001638,.032640949,.10900114,25478,.44530001,30.6,.31166857
Richmond,VA,"Chesterfield County, Virginia",.32968757,328176,775.28552,.48132709,.68725318,.22714946,.0026479694,.034338281,.54066622,.36896282,.017937219,.082430452,52736,.40790001,29.299999,.097749539
Winchester,VA,"Clarke County, Virginia",.52847427,14299,81.162468,.49171272,.88733476,.054829009,.0042660325,.0097209597,.56718028,.30974582,0,.059206717,51782,.4454,30.700001,.1701562
Charlottesville,VA,"Culpeper County, Virginia",-.16892014,48424,127.6891,.50384104,.77271599,.14350322,.0041921362,.014352387,.61876124,.21904644,.035422344,.08143691,48442,.40360001,31.9,.10667664
South Boston,VA,"Cumberland County, Virginia",-.23142964,9859,33.143879,.50106502,.6301856,.33147377,.0054772287,0,.62911767,.14544117,0,.049485438,28545,.4341,29.6,.37960199
Big Stone Gap,VA,"Dickenson County, Virginia",.88644445,15463,46.782101,.50753409,.98376769,.0089892,0,.0010347281,.64096797,.11029147,.0080385851,.016145106,24421,.47929999,36.900002,.32436708
Richmond,VA,"Dinwiddie County, Virginia",-.18239212,28110,55.805229,.49615794,.64478832,.32963359,.0013518321,.0044823908,.66525209,.15298088,.037722908,.1295345,37330,.4136,27.9,.19102097
Colonial Beach,VA,"Essex County, Virginia",-.23661761,11151,43.36842,.4625594,.55743879,.41036677,.007801991,0,.67088121,.15185185,.064516127,.10688927,31057,.45050001,32.799999,.19706406
Washington DC,VA,"Fairfax County, Virginia",.74918026,1128722,2886.988,.4949013,.62904328,.093632445,.0022902009,.18366967,.32058623,.59897691,.017828114,.027511483,81747,.42030001,28,.076005913
Washington DC,VA,"Fauquier County, Virginia",.35449985,67463,104.1981,.49421164,.8727895,.074099876,.0010820746,.012629145,.57679057,.33533978,.013280213,.043778069,66536,.42410001,27.200001,.067485042
Roanoke,VA,"Floyd County, Virginia",.48476022,15523,40.804871,.50170714,.95986599,.025188429,.0023191392,0,.64996898,.18157639,0,.17093675,34866,.3962,18.6,.06894429
Charlottesville,VA,"Fluvanna County, Virginia",-.054380368,26014,90.956383,.45836857,.80395174,.14407627,.000230645,.007188437,.57157576,.31509599,.085181899,.04438556,46439,.3876,26.200001,.059887819
Roanoke,VA,"Franklin County, Virginia",.096881539,56315,81.565567,.49029565,.89097041,.084506795,.0011009499,.0026635886,.63499445,.20536664,.055759598,.15420096,34042,.4377,28.5,.24567159
Winchester,VA,"Frederick County, Virginia",.32507443,81340,196.71291,.49672976,.91187608,.044455372,.001647406,.014052127,.58292729,.29093328,.016566265,.096697822,50186,.39809999,27.6,.07752423
Roanoke,VA,"Giles County, Virginia",.18142185,16907,47.520779,.490152,.96090376,.015555687,.0057372688,.0071567991,.68143058,.15845683,.071755722,.23235686,33693,.42950001,24.200001,.082074068
Newport News,VA,"Gloucester County, Virginia",.04098228,37001,169.8799,.49412179,.87724656,.082673438,.001729683,.0050809439,.68143374,.22086099,.0076530613,.11128776,44393,.3964,27,.084431678
